id_TMDB,id_IMDB,nome,nacionalidade,num_oscars
1781297,,Michael Alexander,,0
1802794,,Naomi Weijand,,0
1904975,nm1638031,Mark Docherty,,0
1729666,,Bill Kipsang Rotich,"Eldama Ravine, Kenya",0
1781299,,Derrick 'Phoenix' Thomas,,0
1802795,,Jasmine Takacs,,0
11185,nm1092552,Emily Dale,,0
95233,nm0614003,Peter Murnik,"Concord, Massachusetts, USA",0
1781300,,Jessi Collins,,0
1321379,nm1686271,Richard Thomson,,0
1781298,,Edward Padilla,,0
81959,nm1992474,Alicia Sixtos,"Alameda County, California, USA",0
80507,nm1292973,Stefan Kapičić,"Cologne, North-Rhine-Westphalia, Germany",0
1833,nm0803397,Jamie Sives,"Lochend, Edinburgh, Scotland",0
1781302,,Anne Gartlan,,0
139820,nm2962353,Pom Klementieff,"Québec City, Québec, Canada",0
1726321,nm3606287,Camilla Roholm,,0
1923708,,Zou Shiming,,0
1301772,nm0039327,Mark Ashworth,"Manchester, Greater Manchester, England, UK",0
4432,nm0175814,Frances Conroy,"Monroe, Georgia, USA",0
1781301,,Michael McLaughlin,,0
91268,nm0281508,Ruben Fleischer," Washington D.C., USA",0
1825405,,Paul Hunter,,0
1691982,,Sammy A. Publes,,0
11186,nm1296702,Rochelle Douglas,,0
1512455,nm3966885,Ruby Ashbourne Serkis,,0
1691983,,Jay R. Adams,,0
1569801,,Guy Fernandez,,0
2296235,nm9962642,Lexi Rabe,USA,0
1691986,,David Midura,"Ann Arbor, Michigan, USA",0
1318952,nm2479885,Derek Miller,,0
2577418,,Hadley Gannaway,,0
1107759,nm0064950,Lukáš Bech,"Prague, Czech Republic",0
2850858,,Ryan Mitchell,,0
1202032,nm2521588,Vincent B. Gorce,,0
2577422,,Halima V. Hudson,,0
1599280,,Pezhmaan Alinia,,0
97552,nm1402611,Masami Kosaka,,0
229932,nm0267042,Golshifteh Farahani,"Tehran, Iran",0
91269,nm1116660,Paul Wernick,"	Toronto, Ontario, Canada",0
2850859,,Alexa Gengelbach,,0
52792,nm0748973,Maya Rudolph,"Gainesville, Florida, USA",0
55934,nm0169806,Taika Waititi,"Wellington, New Zealand",1
2850860,,Caroline Thomas,,0
1781303,,Jim Coope,,0
1862580,nm2279819,Kamal Jones,,0
2850861,,Stephanie Kraft Song,,0
1093972,nm2144593,Jason Boyd,,0
1444269,nm1961748,Georgia Cook,,0
87055,nm0228327,Karen Disher,,0
1367313,nm5344589,Travis Love,United States of America,0
1160,nm0000201,Michelle Pfeiffer,"Santa Ana, California, USA",0
55152,nm0001714,Campbell Scott,"New York City, New York, USA",0
74285,nm0377321,Carolyn Hennesy," Los Angeles, California, USA",0
18277,nm0000113,Sandra Bullock,"Arlington County, Virginia, USA",1
19384,nm0865302,Tony Todd,"Washington, District of Columbia, USA",0
1656631,,Christina Cindrich,"Pittsburgh, Pennsylvania, USA",0
96893,nm0426691,Jimmy Johnston,,0
1781304,nm1462388,Aimee Miles,"Redwood City, California, USA ",0
139310,nm2192439,Lucy DeVito,New York City - New York - USA,0
1781307,,Tanya Bond,"Burbank, California, USA",0
1405269,nm4273260,Janis Ahern,,0
1444270,nm4317173,Mason McNulty,,0
71538,nm1396048,Dave Filoni,"Mt. Lebanon, Pennsylvania, United States",0
1332241,nm0252923,Kiante Elam,,0
1496949,,Salvador Reyes,,0
11831,nm0085420,Mary Black,"Oshawa, Ontario, Canada",0
1401994,nm2409153,Michael Burgess,"Myrtle Beach, South Carolina, USA",0
25135,nm0180259,Cornell John,,0
7447,nm0000285,Alec Baldwin,"Amityville, New York, USA",0
2577426,,Kimberly Bailey,,0
1563266,nm7449863,Jorge Lendeborg Jr.,"Santo Domingo, Dominican Republic",0
1149880,nm0688351,Lucie Pohl,"Hamburg, Germany",0
1779511,nm7291225,Laughton Parchment,,0
2577429,,Akai Robinson,,0
48,nm0000293,Sean Bean,"Sheffield, South Yorkshire, England, UK",0
1093974,nm2692312,Brigitte Millar,,0
2850865,,Heidi Kettering,,0
2682429,nm9656536,Song Xiaofeng,"Changchun, Jilin Province, China",0
1444271,nm4757898,Casey Simpson,"Los Angeles, California, USA",0
2850867,,Danny Coonley,,0
15218,nm0348181,James Gunn,"St. Louis, Missouri, USA",0
2850868,,Sally Elling,,0
48409,nm0764759,David Saracino,,0
9357,nm0098342,Glenn Boswell,,0
57904,nm0705680,Ken Radley,,0
1093973,nm2178650,Richard Macklin,,0
31362,nm0092026,Ian Bohen,"Carmel-by-the-Sea, California, USA",0
27578,nm0680983,Elliot Page,"Halifax, Nova Scotia, Canada",0
78871,nm0943104,Wu Jing,"Beijing, China",0
1779512,nm2144533,Jackson Spidell,,0
1510983,nm0094399,Óscar Bonfiglio,"Mexico City, Distrito Federal, Mexico",0
1444272,nm4913592,Claira Nicole Titman,,0
1732168,,Sally Mortemore,,0
24627,nm0183122,Oliver Cotton,London,0
72985,nm1913125,Ramón Rodríguez,"Río Piedras, Puerto Rico",0
87934,nm0005243,Meredith Monroe,"Houston, Texas, USA",0
552525,,Daniella Garcia-Lorido,,0
1207227,nm1827420,James Patrick Pitt,,0
25136,nm0832792,Ken Stott,"Edinburgh, Scotland, UK",0
115854,nm0789106,Matthew Sharp," Toronto, Canada",0
1802801,,Jazz Peters,,0
102744,nm1244650,Monique Ganderton,"Edmonton, Canada",0
31365,nm0440885,John Kassir,"Baltimore, Maryland, USA",0
5149,nm0001372,Bonnie Hunt,"Chicago Lawn, Chicago, Illinois, USA",0
1779513,nm8276442,Yi Long,"Dezhou, Shandong, China",0
1802800,,Courtney Pruce,,0
1743494,,Aaron Ly,,0
1717278,,Melanie Specht,,0
1779514,,Cale Schultz,,0
1802799,,Kayla Radam,,0
18864,nm0569891,Tom McGrath,"Lynnwood, Washington, USA",0
1343544,nm1142722,Keith Silverstein,"Plainfield, New Jersey, U.S.",0
1802798,,Katie Singh,,0
60348,nm0499270,Dave Legeno,"Marylebone, London, England, UK",0
81178,nm0012121,Charlie Adler,"Paterson, New Jersey, USA",0
63362,nm0219329,Ned Dennehy,Ireland,0
552526,nm0086470,Andre B. Blake,,0
61784,nm2377520,Goran D. Kleut,"Sydney, New South Wales, Australia",0
1802797,,Lucy St Louis,,0
58510,nm0992221,John Burke," Atlanta, Georgia, USA",0
1713975,nm4160687,Jim Starlin,"Detroit, Michigan, USA",0
78877,nm0514998,Ray Lui,"Chợ Lớn, Saigon, Republic of Vietnam",0
1779516,,Joshua Peck,,0
1235591,nm0132844,Sean Campbell,USA,0
18866,nm0456158,Jack Kirby,"New York City, New York, USA",0
213049,nm2631090,Jadin Gould,,0
205976,nm2080328,Kelsey Asbille,"Columbia, South Carolina, USA",0
1779517,,Be Satrazemis,,0
2951603,,Kyle Dryberg,,0
2850875,,Madison Moran,,0
1278517,nm1349213,Mark Roper,,0
60349,nm2187587,Ryan Gage,,0
6020,nm0687914,Denis Podalydès,"Versailles, Yvelines, France",0
1244447,nm0306977,Jimmy Gardner,"Newmarket, Suffolk, England, UK",0
1779519,,Rafael Banasik,,0
1093976,nm0111607,Apple Brook,,0
28238,nm0001327,David Hasselhoff,"Baltimore, Maryland, USA",0
2850876,,Gabe Darley,,0
994238,,Charlotte Graham,,0
37917,nm0829576,Kristen Stewart,"Los Angeles, California, USA",0
2850877,,Ronald W. Gibbs,,0
383624,nm0771621,Adrian Schiller,"London, England, UK",0
131634,nm0682837,Bonnie Piesse,"Melbourne, Australia ",0
534336,nm0130442,John Callen,,0
173212,nm0556070,Tohoru Masamune,Madison - Wisconsin - USA,0
2478,nm0281107,Tommy Flanagan,"Glasgow, Scotland, UK",0
1257819,nm4427331,Daniella Pineda,"Oakland, California, USA",0
87954,nm2020278,Scott Haze,"Dallas, Texas, USA",0
1779520,,John Curran,,0
11855,nm0416524,Geraldine James,"Maidenhead, Berkshire, England, UK",0
84926,nm1407719,Eglantine Rembauville-Nicolle,France,0
1779521,,Katie Amess,,0
1266721,nm5409151,Austin Lin,"Taipei, Taiwan",0
171297,nm0416932,Sondra James,"New York, New York",0
1779522,,Austin Sanders,,0
58525,nm0429171,Ron Cephas Jones,"Paterson, New Jersey, USA",0
131133,nm3696388,Trevor Noah,"Johannesburg, South Africa",0
187016,nm0046591,Jasper Bagg,,0
1779523,,Matthew Anderson,,0
205362,nm0430096,Marvin Jordan,,0
2850879,,Edmundo Raul Sanchez,,0
1779524,,Andrew Botchwey,,0
87957,nm0843775,Keith Szarabajka,"Oak Park, Illinois, USA",0
2482,nm0641244,David O'Hara,"Glasgow, Scotland, UK",0
2850880,,Nicholas W. von Zill,,0
1093977,nm2749546,Nick Shirm,,0
136221,nm0414413,George Jacobs,,0
1616830,nm0227620,Ding Haifeng,"Jilin, Jilin Province, China",0
20049,nm0855039,David Tennant,"Bathgate, West Lothian, Scotland, UK",0
1187106,nm0828226,Amber Stevens West,"Los Angeles, California, USA",0
202647,nm1172300,Kristen Marie Holly,,0
6885,nm0000234,Charlize Theron,"Benoni, Gauteng, South Africa",1
170635,nm2952467,Andy Buckley,"Salem, Massachusetts, USA",0
1278519,nm5391976,Miles Roughley,,0
59206,nm0048250,Becky Ann Baker,"Fort Knox, Kentucky, USA",0
87070,nm1985974,Michael Chernus,"Rocky River, Ohio, U.S.",0
141748,nm0913531,Sharon Washington,,0
208467,nm0669667,Ian Peck,,0
1779525,,Chase Bradfield,,0
1093975,nm1660828,Jamie Wolpert,,0
65,nm0000453,Ian Holm,"Goodmayes, Essex, England, UK",0
59214,nm0031679,Cas Anvar,Regina - Saskatchewan - Canada,0
2126888,,Robert Benedetti-Hall,,0
1779526,,Ernest Charles,,0
2850881,,Allison Crowe,,0
1779527,,Hendricks Coates,,0
1350949,nm1763472,Chris Grabher,Queens - New York - USA,0
2850882,,Nick Touchie,,0
2504601,nm11027103,Rocco Luna,,0
1514130,nm6595037,Mac Pietowski,,0
1779528,,Ethan Condon,,0
83105,nm0933281,Debra Wilson,"New York City, New York, USA",0
1536351,nm0196815,Jean-Michel Dagory,,0
1710739,,Huynh Quang,,0
25147,nm0355024,Tony Hale,"West Point, New York, USA",0
1779529,,Shen Dynes,,0
20053,nm0843059,Eric Sykes,"Oldham, Lancashire, England, UK",0
2312622,nm6203212,Sam Hadid,,0
1779530,,Nathaniel Ellis,,0
57412,nm2030779,Moisés Arias,"New York City, New York, USA",0
19394,nm0579953,Idina Menzel,"New York, New York, USA",0
3036201,nm10707051,Amor Evans,"Hong Kong, China",0
1779531,,Jariah Ferguson,,0
2850884,,Eileen Touchie,,0
2577451,,Violet Grace Schaffer,,0
56614,nm0829032,Ray Stevenson,"Lisburn, Northern Ireland, UK",0
64151,nm0593610,Mike Mitchell,"Oklahoma City, Oklahoma, USA",0
192865,nm0064814,Sam Beazley,"Kensington, London, England, UK",0
71580,nm1212722,Benedict Cumberbatch," London, England, UK",0
468130,nm1621705,Casey Nelson,,0
2032189,nm1013159,Peter McKenzie,,0
1207236,nm1495426,David Van Horn,,0
2417829,,Michael Higgins,,0
20057,nm0265610,Michelle Fairley,"Coleraine, County Londonderry, Northern Ireland, UK",0
2312624,nm6996541,Jason Rhymer,,0
64,nm0000198,Gary Oldman,"New Cross, London, England, UK",1
97576,nm2110418,Gemma Chan,"London, England, UK",0
124750,nm3269138,Dana Gaier,"New Jersey, USA",0
965278,nm0572867,Sarah McLeod,"Putaruru, New Zealand",0
37932,nm0336620,F. Gary Gray,"New York City, New York, USA",0
1779532,,Evan Ffrench,,0
115622,nm0561871,Anthony May,"Reigate, Surrey, England, UK",0
143714,nm2050642,Rebecca Spence,"Chicago, Illinois, USA",0
1779533,,Justin Freeman,,0
1996700,nm9537943,Xu Juncong,"Jilin, Jilin Province, China",0
1779534,,Ralphael Grand'Pierre,,0
2312625,nm4442355,Jeremy Anderson,,0
27588,nm0073088,Michael Benyaer,Vancouver - British Columbia - Canada,0
9383,nm0040058,David Aston,,0
159335,nm1053452,Drew Wicks,,0
1779535,,Julian Grimes,,0
1756778,,Alma Noce,"Turin, Italy",0
1779536,,Aaron Hayes,,0
16961,nm1578335,Michael Arndt,"McLean, Virginia, United States",1
1171527,nm2765435,Alexander Mercury,"Krasnoyarsk, USSR (Russia)",0
56617,nm0296492,Enoch Frost,,0
119863,nm2280850,Shane Morris,,0
1779537,,Austin Hooper,,0
1678634,,Jeff Snow,,0
15009,nm0857620,Justin Theroux,"Washington, D.C., USA",0
2504604,nm10504250,Carrie Louise Putrello,,0
1779538,,Amiri Jones,,0
1364324,nm0199575,Lex Daniel,,0
2055466,,Kinua McWatt,,0
1311919,nm4273213,Greg Matthew Anderson,,0
1779539,,Myles Joseph,,0
150469,nm0905564,Nina Wadia,"Bombay, Maharashtra, India",0
2325804,,Lyonetta Flowers,,0
2312627,nm8549898,Peter Hansen,,0
582209,nm0661490,Devika Parikh,"Gaithersburg, Maryland, USA",0
208492,nm1907658,Felix Scott,,0
1779540,,Stephen Lewis,,0
2325805,,Rufus Flowers,,0
87096,nm0693431,George Potts,,0
1779541,,Jacob Ludwick,,0
1007683,nm2930503,Jack Reynor,"Longmont, Colorado, USA",0
2577467,,Hudson D'Andrea,,0
1779542,,D'Mahrei McRae,,0
15011,nm0109785,Brent Briscoe,"Moberly, Missouri, USA",0
1845019,nm6847916,Cory Walls,,0
11207,nm0000667,David Thewlis,"Blackpool, Lancashire, England, UK",0
1718174,nm6484560,Friday Chamberlain,,0
1028454,nm3409535,Emma Fuhrmann," Dallas, Texas, USA",0
2660253,,Ruth Bell,,0
1843783,nm5775621,Nikolai Witschl,,0
89387,nm2917590,Elarica Johnson," London, England, UK",0
986734,nm3712801,Kelly Kilgour,,0
2312629,nm8915900,Todd Cole,,0
114761,nm0741714,Tim Rose,Pittsfield - Illinois - USA,0
1691987,,Jay Towers,,0
226366,nm3109964,Brian Tyree Henry,"Fayetteville, North Carolina, USA",0
1812314,nm4289673,Akshay Kumar,"London, England, UK",0
17604,nm0719637,Jeremy Renner,"Modesto, California, USA",0
1612453,nm4039044,Geneva Robertson-Dworet,  United States,0
1779543,,Ashwin Mudaliar,,0
76743,nm2857474,Miles Bakshi,,0
192870,nm0681949,Carolyn Pickles,"Wakefield, Yorkshire, England, UK",0
1779544,,Eli Ollinger,,0
11886,nm0005331,Francesco Quinn,"Rome, Lazio, Italy",0
49735,nm0318821,Aidan Gillen,"Dublin, Ireland",0
145313,nm0310622,Uri Gavriel,"Bnei Brak, Israel",0
2325807,nm10524663,Auden L. Ophuls,,0
1779545,,Parker Pape,,0
18876,nm1293367,Larry Lieber,"New York City, New York, USA",0
2660254,,May Bell,,0
1779546,,Daniel Parada,,0
209990,nm1452416,Lorna Gayle,,0
1981093,nm7040405,Joel MacCormack,"Norwich, Norfolk, England, UK",0
1779547,,Jonah Ruffin,,0
17605,nm0252961,Idris Elba,"Hackney, London, England, UK",0
1400906,nm0769042,Christopher Scarabosio,,0
1779548,,Darryl Sampson,,0
1454441,nm2624549,Jasper Johannes Andrews,,0
76745,nm2624554,Dante James Hauser,,0
1437296,nm1601354,Genevieve Gaunt," London, United Kingdom",0
1900628,,Yi Liu,,0
1779549,,Cameron Sardone,,0
74312,nm3115704,Ahney Her,"Lansing, Michigan, USA",0
1779550,,Stanley Sellers,,0
2325808,nm10524664,Harriet L. Ophuls,,0
1530533,nm0352131,Shane Habberstad,,0
2312630,nm5058394,Jordan Baumer,,0
6046,nm0000386,Roland Emmerich,"Stuttgart, Baden-Württemberg, West Germany",0
1365062,nm2738987,Dennis Nusbaum,Lakenheath Air Base - Lakenheath - England - UK,0
1415078,,Mario Vernazza,,0
1709130,,Chris Luca,,0
74949,nm0570364,Joel McHale,"Rome, Lazio, Italy",0
229962,nm0862211,Mike Thurmeier,,0
1347947,nm3600780,Remy Hii,,0
1213639,,Angelique Perrin,,0
1424043,nm0165816,Patrick Clear,,0
76744,nm2857081,Nina Zoe Bakshi,,0
1361093,,Clinton Ulyatt,,0
52849,nm0127373,Louis C.K.," Washington, District of Columbia, USA",0
2312631,nm8915899,Scott Proctor,,0
85,nm0000136,Johnny Depp,"Owensboro, Kentucky, USA ",0
100195,nm1468166,Dhani Harrison," Windsor, Berkshire, England, UK",0
113968,nm1116106,Anna Brewster,"Birmingham, England, UK",0
1779551,,Miles Selles,,0
1900629,,Jing Wu,,0
1735986,,Bill E. Rogers,,0
2504614,nm8122257,Mick Szal,,0
1779552,,Jacob Sung,,0
27084,nm0950544,Nan Yu,"Dalian, Liaoning, China",0
587,nm0001579,Edward James Olmos,"Los Angeles, California, U.S.",0
1779554,,Caden Wilkinson,,0
86381,nm2714417,Algenis Perez Soto,"Quisqueya, Dominican Republic",0
134774,nm2148911,Wunmi Mosaku,"Zaria, Nigeria",0
1235628,nm0578610,Zinaid Memišević,,0
2231244,nm1104283,Megan Edwards,,0
1213640,nm0822812,Stephen Stanton,"Ausburg, Bavaria, West Germany",0
1244466,nm0177713,Richard Coombs,,0
2312632,nm8915901,Carrie Lee Consolino,,0
41044,nm1959501,Babou Ceesay,"London, England, UK",0
1718184,nm3542504,Paul Norris,"Greenville, Ohio, USA",0
87118,nm0004729,Michael Beach,"West Roxbury, Massachusetts, USA",0
1265272,nm4640846,Amed Hashimi,,0
1900633,,Ann James,,0
1831280,nm9031112,Hayley Warnes,,0
11212,nm0378830,Josh Herdman,"Hampton, Middlesex, England, UK",0
1540682,nm7050523,Jack McGraw,USA,0
1900634,,Guo Qiucheng,,0
1887182,,Jan-Paul Buijs,,0
1892,nm0000354,Matt Damon,"Boston, Massachusetts, USA",1
853194,nm0495004,Patrick Leahy,"Montpelier, Vermont, USA",0
1900635,,Nwachukwu Kennedy Chukwuebuka,,0
1719599,nm0825819,Stewart Steinberg,"New York, New York, USA",0
15020,nm0714114,Jim Reardon,,0
1779557,,Kim Scar,"Shanghai, China",0
2312633,nm8915902,Madalyn Defler,,0
20089,nm0540441,Jena Malone,"Sparks, Nevada, USA",0
8783,nm0051509,Eric Bana,"Melbourne, Australia",0
1004624,nm0090309,Russell Bobbitt,,0
1207247,nm3712803,Sonia Yee,Christchurch - New Zealand,0
1390506,nm4347525,Jesse Nagy,,0
1831281,nm7869402,Brooke Ence,"California, - USA",0
1434826,nm1787506,Charlotte Nicdao,"	Melbourne, Australia",0
73016,nm0220635,Debi Derryberry,"Indio, California, USA",0
98396,nm0249931,Dean Edwards,,0
23211,nm0281068,Maile Flanagan,"Honolulu, Hawaii, USA",0
208507,nm0654649,Jessica Oyelowo,"Ipswich, United Kingdom",0
10689,nm0114532,Rob Brown,"Harlem, New York City, New York, USA",0
1998940,,Maria Dominique Lopez,,0
1131724,nm3958526,Daniel Ings,UK,0
226388,nm0487333,Peppe Lanzetta,,0
8784,nm0185819,Daniel Craig,"Chester, Cheshire, England, UK",0
1406892,nm5336046,Paris Van Dyke,,0
1896,nm0000332,Don Cheadle,"Kansas City, Missouri, USA ",0
1831282,nm8843670,Hari James,,0
1779562,,Jessica Walther-Gabory,,0
1207248,nm3633562,Jahnel Curfman,"Sierra Vista, Arizona, USA",0
1831283,,Eva Dabrowski,,0
1779563,,Beniamino Brogi,,0
1318201,nm1158544,Jared Bush,USA,0
178864,nm0373696,Georgina Hegedos,,0
1779564,,Henry Amadi,,0
1368157,nm2866876,Joe Minoso,,0
52860,nm0295103,Judah Friedlander,"Gaithersburg, Maryland, U.S.",0
2422701,nm4484478,Paul Armstrong,,0
8785,nm0001354,Ciarán Hinds,"Belfast, Northern Ireland, UK",0
2312634,nm8915903,Taylor Donaldson,Europe,0
1779565,,Ugochukwu Ani,,0
1233264,nm2444863,Nick Kellington,,0
1230,nm0000422,John Goodman,"St. Louis, Missouri, USA",0
169044,nm1705158,Johnathan Tchaikovsky,"Bronx, New York, USA",0
1844431,,Eli Kent,,0
1207249,nm3712804,Kyla Warren,,0
212285,nm3099754,Jack Whitehall,"London, England, UK",0
137905,nm0803889,Bill Skarsgård,"Vällingby, Sweden",0
3043697,nm12068785,He Huan,Shenyang，Liaoning Province，China,0
16477,nm0325975,Danny Goldring,,0
1291350,nm1727825,Tony Revolori,"Anaheim, California",0
8786,nm0957909,Ayelet Zurer,"Tel Aviv, Israel",0
10691,nm0333318,April Grace,"Lakeland, Florida, USA",0
2082669,nm1116175,Katie Jackson,,0
1767342,nm7902568,Madeleine Vall,Europe,0
1995126,,Pace Paulsen,,0
52865,nm0788009,Garry Shandling,"Chicago, Illinois, USA",0
124112,nm0663174,Charles Parnell,,0
1767343,,Ann Wolfe,,0
1039678,nm0585651,David Midthunder,"Fort Peck, Montana, USA",0
142290,nm2075330,Mark Killeen,,0
1247684,nm1859839,Dai Tabuchi,,0
1514160,nm1456912,Nancy Grace,"Macon, Georgia, USA",0
1216132,nm1341364,Aaron Hill,Santa Clara - California - USA,0
1040480,nm1527928,Dominic Kinnaird,,0
2378181,,Jennifer Elmore,,0
1779567,nm3631621,Michael Anthony Rogers,,0
1876564,nm5753751,Lukaz Leong,,0
1233,nm0000450,Philip Seymour Hoffman,"Fairport, New York, USA",1
87128,nm0863024,Kenneth Tigar,"Chelsea, Massachusetts, USA",0
168309,nm0684374,Jeff Pinkner,USA,0
153516,nm1222820,Ryan McDonald," New Westminster, British Columbia, Canada",0
1942102,,Chen Yunzhi,,0
154946,nm0583463,Ralph Meyering Jr.,,0
1942103,,Cheng Su,,0
11213,nm0274913,Pam Ferris,"Hannover, Germany",0
204895,nm2381539,Jayson Floyd,,0
1994376,nm0425823,Michael B. Johnson,,0
117187,nm0934008,Reno Wilson,USA,0
2518678,,Peter A Kelly,,0
64181,nm0324397,Dave Goelz,"Burbank, California",0
59245,nm0755499,Laara Sadiq,,0
58579,nm0203935,Rita Davies,"Hertfordshire, England, UK",0
41742,nm0411570,Ravil Isyanov,"Voskresensk, Moscow Oblast, Russian SFSR, USSR [now Russia]",0
1741176,nm5468977,Noah Maxwell Clarke,,0
8792,nm0169565,Lynn Cohen,"Kansas City, Missouri, USA ",0
571309,nm0485670,Lex Lang,"Hollywood, California, USA",0
556356,nm3948952,Vanessa Kirby,"Wimbledon, London, England, UK",0
1942104,,Du Jianqiao,"Jinzhou, Liaoning, China",0
2054073,,Dee Tails,,0
1196130,nm0832989,Michael Stoyanov,Chicago - Illinois - USA,0
11218,nm0190859,Alfonso Cuarón,"Mexico City, Mexico",2
1388183,nm3863881,Brandon Morales,,0
92615,nm1466049,Graham Shiels,Toronto - Ontario - Canada,0
1309365,nm5004033,Dickie Beau,,0
1779569,nm2248109,David E. Brown,,0
1090771,nm2057173,Anne Lacy,,0
204100,nm0045480,James Bachman,"Cuckfield, Sussex, England, UK",0
62561,nm1935086,Tessa Thompson,"Los Angeles, California, USA",0
1779570,,Sophia Russo,,0
1727816,,Danny Euston,,0
1864052,nm4162068,Aramé Scott,,0
1643621,,Tyrone Smith,,0
41561,nm0158846,Kenneth Choi,"Chicago, Illinois, USA",0
2504634,nm10953263,Demetrius Dotson II,,0
2082666,,Lee Hartley,,0
1942107,,Thayer Jones,,0
16483,nm0000230,Sylvester Stallone,"New York City, New York, USA",0
1338319,nm1748347,Kimberly Adair Clark,,0
1942108,,Austin Prasler,,0
1237,nm0281359,Flea,"Melbourne, Victoria, Australia",0
1444823,,James Logan,"Dallas, Texas USA",0
1421688,nm2721320,Chet Hanks,"Los Angeles, California, USA",0
207304,nm1134945,John Schwab,"Pensacola, Florida, USA",0
61079,nm0640721,Annie O'Donnell,,0
1692027,,Kirill Ostapenko,,0
15032,nm0715915,Jed Rees,"Vancouver, British Columbia, Canada",0
56650,nm0269909,Ray Fearon,"London, England, UK",0
210877,nm2699362,Isabella Acres,"Atlanta, Georgia, U.S.",0
1779572,nm1943719,Kevin LaRosa Jr.,,0
1487978,nm3105689,Kassem Gharaibeh,,0
2151534,,David Churchyard,,0
99,nm0001625,Amanda Plummer,"New York City, New York, USA",0
41565,nm1535594,Nate Torrence,"Canton, Ohio, U.S.",0
2505,nm0000342,James Cromwell,"Los Angeles, California, USA",0
1264601,nm1988025,Ansu Kabia,,0
550101,nm0799984,Leslie Simms,,0
52888,nm0728795,Paul Ritter,"Gravesend, Kent, England, UK",0
121529,nm2244205,Léa Seydoux,"Passy, Paris, France",0
1405309,nm5921715,Solomon Mousley,,0
1424715,nm3967559,Charlie DePew,"California, - USA",0
1904,nm0001309,Anthony Michael Hall,"Boston, Massachusetts, USA",0
