id_avaliador,id_filme_TMDB,nota
tmdb,245,6.6
rottentomatoes,245,9.3
imdb,101267,5.9
tmdb,101267,7.1
rottentomatoes,101267,7.6
imdb,8456,6.6
tmdb,8456,6.7
rottentomatoes,8456,2.3
imdb,897859,8.1
imdb,465914,7.1
tmdb,465914,7.0
imdb,17935,5.8
tmdb,17935,5.4
imdb,19912,5.2
tmdb,19912,5.6
rottentomatoes,19912,2.8
imdb,109410,7.5
tmdb,109410,7.1
rottentomatoes,109410,8.0
imdb,301528,7.7
tmdb,301528,7.6
rottentomatoes,301528,9.7
imdb,11679,4.5
tmdb,11679,5.0
rottentomatoes,11679,1.7
imdb,16869,8.3
tmdb,16869,8.2
rottentomatoes,16869,8.9
imdb,13596,5.9
tmdb,13596,5.6
rottentomatoes,13596,1.4
imdb,36648,5.8
tmdb,36648,5.9
rottentomatoes,36648,2.6
imdb,18405,6.5
tmdb,18405,6.4
rottentomatoes,18405,4.2
imdb,11187,5.1
tmdb,11187,5.9
rottentomatoes,11187,2.9
imdb,1537,6.5
tmdb,1537,6.1
rottentomatoes,1537,7.7
imdb,2614,6.8
tmdb,2614,6.8
rottentomatoes,2614,8.2
imdb,82633,7.3
tmdb,82633,7.0
rottentomatoes,82633,6.6
imdb,424,8.9
tmdb,424,8.6
rottentomatoes,424,9.7
imdb,10193,8.2
tmdb,10193,7.8
rottentomatoes,10193,9.8
imdb,10865,6.9
tmdb,10865,6.9
imdb,22970,7.0
tmdb,22970,6.6
imdb,38336,7.1
tmdb,38336,6.7
imdb,11860,6.3
tmdb,11860,6.1
rottentomatoes,11860,6.5
imdb,11918,4.6
tmdb,11918,5.2
rottentomatoes,11918,1.7
imdb,22972,6.8
tmdb,22972,6.5
rottentomatoes,22972,5.3
imdb,7233,5.2
tmdb,7233,5.5
rottentomatoes,7233,1.4
imdb,5551,6.5
tmdb,5551,6.4
rottentomatoes,5551,7.8
imdb,14254,6.3
tmdb,14254,6.5
rottentomatoes,14254,3.2
imdb,203217,6.8
tmdb,203217,7.7
imdb,13225,6.5
tmdb,13225,6.3
imdb,11674,5.7
tmdb,11674,5.9
rottentomatoes,11674,4.1
imdb,58,7.3
tmdb,58,7.3
rottentomatoes,58,5.3
imdb,388,7.6
tmdb,388,7.4
rottentomatoes,388,8.6
imdb,109091,5.3
tmdb,109091,5.2
rottentomatoes,109091,3.3
imdb,550205,7.2
tmdb,550205,8.2
imdb,330459,7.8
tmdb,330459,7.5
rottentomatoes,330459,8.4
imdb,1213,7.4
tmdb,1213,7.2
rottentomatoes,1213,8.3
imdb,500475,5.2
tmdb,500475,6.9
imdb,1262,7.5
tmdb,1262,7.3
rottentomatoes,1262,7.3
imdb,259693,7.3
tmdb,259693,7.3
rottentomatoes,259693,8.0
imdb,1249,6.5
tmdb,1249,6.1
rottentomatoes,1249,6.8
imdb,2018,5.3
tmdb,2018,5.9
rottentomatoes,2018,1.7
imdb,12277,5.9
tmdb,12277,5.8
rottentomatoes,12277,7.7
imdb,10663,6.2
tmdb,10663,6.0
rottentomatoes,10663,3.4
imdb,10479,6.4
tmdb,10479,6.2
rottentomatoes,10479,3.6
imdb,25059,6.0
tmdb,25059,6.5
imdb,420817,6.9
tmdb,420817,7.1
rottentomatoes,420817,5.7
imdb,23919,4.8
tmdb,23919,5.6
imdb,593961,7.3
tmdb,593961,6.0
imdb,11535,3.1
tmdb,11535,4.0
rottentomatoes,11535,0.3
imdb,4951,7.3
tmdb,4951,7.6
rottentomatoes,4951,6.9
imdb,9327,5.6
tmdb,9327,5.6
imdb,44947,6.9
tmdb,44947,6.7
imdb,44826,7.5
tmdb,44826,7.2
rottentomatoes,44826,9.3
imdb,590,7.5
tmdb,590,7.3
rottentomatoes,590,8.0
imdb,460668,5.6
tmdb,460668,6.4
rottentomatoes,460668,3.5
imdb,6312,7.0
tmdb,6312,6.7
imdb,28597,4.9
tmdb,28597,5.9
imdb,606,7.2
tmdb,606,7.2
rottentomatoes,606,5.9
imdb,10998,6.9
tmdb,10998,6.8
rottentomatoes,10998,7.6
imdb,10445,7.3
tmdb,10445,7.0
rottentomatoes,10445,9.7
imdb,339988,5.4
tmdb,339988,5.5
rottentomatoes,339988,1.5
imdb,1865,6.6
tmdb,1865,6.5
rottentomatoes,1865,3.3
imdb,8649,6.8
tmdb,8649,6.6
rottentomatoes,8649,7.2
imdb,387592,6.1
tmdb,387592,6.1
rottentomatoes,387592,8.0
imdb,8987,6.4
tmdb,8987,6.4
rottentomatoes,8987,5.6
imdb,691,7.1
tmdb,691,6.8
rottentomatoes,691,8.0
imdb,350650,6.6
tmdb,350650,6.4
imdb,8195,7.3
tmdb,8195,6.9
rottentomatoes,8195,6.8
imdb,11455,6.9
tmdb,11455,6.7
rottentomatoes,11455,4.7
imdb,6877,5.6
tmdb,6877,5.8
rottentomatoes,6877,2.3
imdb,324852,6.3
tmdb,324852,6.4
rottentomatoes,324852,5.8
imdb,755,7.2
tmdb,755,7.0
rottentomatoes,755,6.2
imdb,10196,4.0
tmdb,10196,4.7
rottentomatoes,10196,0.5
imdb,11134,6.9
tmdb,11134,6.8
imdb,146724,6.9
tmdb,146724,7.5
imdb,17169,6.2
tmdb,17169,5.9
rottentomatoes,17169,2.0
imdb,9400,6.9
tmdb,9400,7.2
rottentomatoes,9400,6.8
imdb,5548,7.6
tmdb,5548,7.3
rottentomatoes,5548,9.0
imdb,3682,5.8
tmdb,3682,5.8
rottentomatoes,3682,1.7
imdb,10768,5.6
tmdb,10768,5.8
rottentomatoes,10768,3.0
imdb,10733,6.0
tmdb,10733,5.9
rottentomatoes,10733,2.9
imdb,291870,5.9
tmdb,291870,5.9
rottentomatoes,291870,1.1
imdb,127380,7.3
tmdb,127380,7.1
rottentomatoes,127380,9.4
imdb,490132,8.2
tmdb,490132,8.3
rottentomatoes,490132,7.7
imdb,11000,7.1
tmdb,11000,7.1
rottentomatoes,11000,8.0
imdb,10724,6.0
tmdb,10724,6.0
rottentomatoes,10724,3.8
imdb,25195,6.5
tmdb,25195,6.9
rottentomatoes,25195,2.3
imdb,266647,5.7
tmdb,266647,6.0
rottentomatoes,266647,2.7
imdb,175555,4.9
tmdb,175555,6.5
imdb,11823,6.3
tmdb,11823,6.2
rottentomatoes,11823,6.1
imdb,271969,5.7
tmdb,271969,5.7
rottentomatoes,271969,2.5
imdb,12155,6.4
tmdb,12155,6.6
rottentomatoes,12155,5.1
imdb,12133,6.9
tmdb,12133,6.6
rottentomatoes,12133,5.5
imdb,138843,7.5
tmdb,138843,7.5
rottentomatoes,138843,8.6
imdb,12178,7.1
tmdb,12178,6.8
rottentomatoes,12178,7.8
imdb,13183,7.6
tmdb,13183,7.3
rottentomatoes,13183,6.5
imdb,8764,7.2
tmdb,8764,7.1
rottentomatoes,8764,7.7
imdb,449562,5.4
tmdb,449562,6.3
rottentomatoes,449562,1.3
imdb,458576,5.3
tmdb,458576,6.9
imdb,283445,5.3
tmdb,283445,5.8
rottentomatoes,283445,1.6
imdb,253353,2.6
tmdb,253353,6.1
imdb,11963,7.4
tmdb,11963,7.3
rottentomatoes,11963,8.7
imdb,18240,6.7
tmdb,18240,7.1
rottentomatoes,18240,4.5
imdb,1965,6.5
tmdb,1965,6.5
rottentomatoes,1965,5.6
imdb,353616,5.8
tmdb,353616,6.6
rottentomatoes,353616,2.8
imdb,437557,6.2
tmdb,437557,6.3
rottentomatoes,437557,8.4
imdb,9876,4.3
tmdb,9876,5.3
rottentomatoes,9876,0.7
imdb,8202,5.5
tmdb,8202,5.6
imdb,126250,6.5
tmdb,126250,6.0
imdb,23049,5.9
tmdb,23049,6.1
rottentomatoes,23049,1.0
imdb,38363,6.8
tmdb,38363,6.5
rottentomatoes,38363,7.9
imdb,11381,7.1
tmdb,11381,6.8
rottentomatoes,11381,4.2
imdb,269149,8.0
tmdb,269149,7.7
rottentomatoes,269149,9.8
imdb,90,7.3
tmdb,90,7.2
rottentomatoes,90,8.2
imdb,535389,7.1
tmdb,535389,7.3
imdb,20483,5.2
tmdb,20483,5.6
rottentomatoes,20483,1.3
imdb,76757,5.3
tmdb,76757,5.4
rottentomatoes,76757,2.7
imdb,5146,5.8
tmdb,5146,5.7
rottentomatoes,5146,3.3
imdb,232672,6.5
tmdb,232672,6.8
rottentomatoes,232672,1.4
imdb,9415,6.1
tmdb,9415,6.1
rottentomatoes,9415,3.3
imdb,17880,6.3
tmdb,17880,6.4
rottentomatoes,17880,5.5
imdb,9495,7.6
tmdb,9495,7.5
rottentomatoes,9495,8.3
imdb,891,8.0
tmdb,891,7.7
rottentomatoes,891,9.4
imdb,928,6.4
tmdb,928,6.4
rottentomatoes,928,7.1
imdb,13920,6.9
tmdb,13920,7.0
rottentomatoes,13920,3.5
imdb,49051,7.8
tmdb,49051,7.3
rottentomatoes,49051,6.4
imdb,9772,6.5
tmdb,9772,6.4
rottentomatoes,9772,7.8
imdb,10326,6.3
tmdb,10326,6.5
rottentomatoes,10326,5.7
imdb,9529,6.7
tmdb,9529,6.5
rottentomatoes,9529,7.5
imdb,50359,5.4
tmdb,50359,5.7
rottentomatoes,50359,2.4
imdb,4484,7.3
tmdb,4484,6.9
imdb,70829,3.6
tmdb,70829,4.6
imdb,31052,6.8
tmdb,31052,6.2
rottentomatoes,31052,8.1
imdb,9693,7.9
tmdb,9693,7.6
rottentomatoes,9693,9.2
imdb,9766,6.9
tmdb,9766,7.0
rottentomatoes,9766,4.2
imdb,155,9.0
tmdb,155,8.5
rottentomatoes,155,9.4
imdb,5924,8.0
tmdb,5924,7.9
imdb,9913,6.5
tmdb,9913,6.6
rottentomatoes,9913,3.8
imdb,553,8.0
tmdb,553,7.8
rottentomatoes,553,7.0
imdb,76163,6.6
tmdb,76163,6.3
rottentomatoes,76163,6.8
imdb,97365,7.5
tmdb,97365,7.2
imdb,376659,6.2
tmdb,376659,6.5
rottentomatoes,376659,5.8
imdb,1729,6.6
tmdb,1729,6.6
rottentomatoes,1729,6.4
imdb,9548,6.4
tmdb,9548,6.0
imdb,46332,7.2
tmdb,46332,6.7
imdb,3489,5.9
tmdb,3489,5.7
imdb,12620,5.5
tmdb,12620,5.7
rottentomatoes,12620,4.4
imdb,9982,5.7
tmdb,9982,5.9
rottentomatoes,9982,3.7
imdb,51017,4.8
tmdb,51017,6.9
rottentomatoes,51017,3.8
imdb,231,6.9
tmdb,231,6.4
rottentomatoes,231,7.3
imdb,671,7.6
tmdb,671,7.9
imdb,8766,5.1
tmdb,8766,5.4
imdb,10481,4.9
tmdb,10481,5.5
rottentomatoes,10481,3.1
imdb,38050,7.0
tmdb,38050,6.7
rottentomatoes,38050,7.1
imdb,35151,5.3
tmdb,35151,5.9
rottentomatoes,35151,1.1
imdb,16409,6.6
tmdb,16409,6.2
imdb,13956,4.5
tmdb,13956,4.8
imdb,395991,7.6
tmdb,395991,7.3
rottentomatoes,395991,8.7
imdb,948,7.7
tmdb,948,7.6
rottentomatoes,948,9.6
imdb,6488,6.4
tmdb,6488,6.3
rottentomatoes,6488,9.2
imdb,2898,7.7
tmdb,2898,7.4
rottentomatoes,2898,8.5
imdb,11212,6.2
tmdb,11212,6.2
rottentomatoes,11212,2.0
imdb,93456,7.3
tmdb,93456,6.9
rottentomatoes,93456,7.5
imdb,8879,7.3
tmdb,8879,7.2
rottentomatoes,8879,9.3
imdb,254904,6.3
tmdb,254904,6.1
rottentomatoes,254904,3.5
imdb,13938,6.9
tmdb,13938,6.3
rottentomatoes,13938,5.8
imdb,7459,6.0
tmdb,7459,6.1
rottentomatoes,7459,4.0
imdb,9038,5.8
tmdb,9038,5.7
rottentomatoes,9038,2.8
imdb,1970,5.9
tmdb,1970,5.9
rottentomatoes,1970,4.0
imdb,14574,7.8
tmdb,14574,7.9
imdb,679,8.3
tmdb,679,7.9
rottentomatoes,679,9.7
imdb,453,8.2
tmdb,453,7.8
rottentomatoes,453,7.4
imdb,11520,7.0
tmdb,11520,6.6
rottentomatoes,11520,6.3
imdb,205775,6.9
tmdb,205775,6.7
rottentomatoes,205775,4.3
imdb,2787,7.1
tmdb,2787,6.8
rottentomatoes,2787,5.9
imdb,324542,5.6
tmdb,324542,5.9
rottentomatoes,324542,2.5
imdb,65086,6.4
tmdb,65086,6.1
rottentomatoes,65086,6.7
imdb,278927,7.4
tmdb,278927,6.9
rottentomatoes,278927,9.4
imdb,352161,7.0
tmdb,352161,6.8
imdb,13809,7.3
tmdb,13809,7.0
imdb,1088,7.5
tmdb,1088,7.3
imdb,26203,6.2
tmdb,26203,6.2
imdb,169917,6.5
tmdb,169917,6.3
rottentomatoes,169917,6.8
imdb,1641,5.5
tmdb,1641,5.4
rottentomatoes,1641,4.5
imdb,353486,6.9
tmdb,353486,6.8
rottentomatoes,353486,7.6
imdb,294254,6.3
tmdb,294254,6.7
rottentomatoes,294254,4.6
imdb,14560,5.2
tmdb,14560,5.4
rottentomatoes,14560,3.4
imdb,524247,5.6
tmdb,524247,6.1
rottentomatoes,524247,3.3
imdb,9528,7.0
tmdb,9528,6.4
imdb,430040,5.1
tmdb,430040,5.7
rottentomatoes,430040,4.7
imdb,328589,6.7
tmdb,328589,6.4
imdb,295592,7.3
tmdb,295592,6.9
imdb,3536,6.6
tmdb,3536,6.4
rottentomatoes,3536,6.8
imdb,172,5.5
tmdb,172,5.7
imdb,363579,7.1
tmdb,363579,7.3
imdb,52077,6.4
tmdb,52077,5.8
imdb,6520,6.0
tmdb,6520,6.1
rottentomatoes,6520,4.3
imdb,10013,6.4
tmdb,10013,6.1
rottentomatoes,10013,8.6
imdb,8872,7.0
tmdb,8872,6.7
rottentomatoes,8872,8.4
imdb,397538,6.9
tmdb,397538,7.0
imdb,8329,7.4
tmdb,8329,7.2
imdb,71157,7.3
tmdb,71157,7.8
imdb,493623,7.5
tmdb,493623,7.6
imdb,173897,5.5
tmdb,173897,6.1
imdb,184098,5.8
tmdb,184098,6.5
rottentomatoes,184098,2.2
imdb,285,7.1
tmdb,285,7.2
imdb,7980,6.7
tmdb,7980,7.0
rottentomatoes,7980,3.2
imdb,15037,6.5
tmdb,15037,6.3
rottentomatoes,15037,4.0
imdb,16727,7.5
tmdb,16727,6.7
rottentomatoes,16727,8.5
imdb,1667,7.5
tmdb,1667,7.0
imdb,9359,7.0
tmdb,9359,6.8
rottentomatoes,9359,6.6
imdb,275601,5.9
tmdb,275601,5.8
imdb,41498,7.6
tmdb,41498,7.5
imdb,49375,5.6
tmdb,49375,5.9
imdb,6037,7.4
tmdb,6037,7.2
rottentomatoes,6037,6.5
imdb,9377,7.8
tmdb,9377,7.7
rottentomatoes,9377,8.1
imdb,817,6.6
tmdb,817,6.2
rottentomatoes,817,5.2
imdb,162,7.9
tmdb,162,7.7
rottentomatoes,162,9.0
imdb,62764,5.6
tmdb,62764,5.9
rottentomatoes,62764,5.0
imdb,34851,6.4
tmdb,34851,6.2
rottentomatoes,34851,6.4
imdb,45317,7.8
tmdb,45317,7.4
rottentomatoes,45317,9.0
imdb,10599,4.4
tmdb,10599,5.9
imdb,354861,5.5
tmdb,354861,5.8
rottentomatoes,354861,1.7
imdb,10802,4.9
tmdb,10802,5.5
rottentomatoes,10802,2.1
imdb,57158,7.8
tmdb,57158,7.6
rottentomatoes,57158,7.4
imdb,11066,5.6
tmdb,11066,5.6
rottentomatoes,11066,4.3
imdb,118957,5.2
tmdb,118957,5.7
rottentomatoes,118957,4.7
imdb,324849,7.3
tmdb,324849,7.2
rottentomatoes,324849,9.0
imdb,94047,7.7
tmdb,94047,8.0
imdb,9313,6.5
tmdb,9313,6.6
rottentomatoes,9313,3.2
imdb,11870,5.5
tmdb,11870,5.9
rottentomatoes,11870,4.4
imdb,487558,7.5
tmdb,487558,7.6
rottentomatoes,487558,9.6
imdb,11247,5.9
tmdb,11247,6.5
rottentomatoes,11247,1.2
imdb,9625,5.4
tmdb,9625,5.3
rottentomatoes,9625,1.2
imdb,4942,6.0
tmdb,4942,5.8
rottentomatoes,4942,5.1
imdb,19114,4.9
tmdb,19114,5.6
imdb,50357,5.2
tmdb,50357,5.3
rottentomatoes,50357,2.3
imdb,8738,6.7
tmdb,8738,6.6
rottentomatoes,8738,4.7
imdb,228165,6.0
tmdb,228165,6.1
rottentomatoes,228165,8.1
imdb,122917,7.4
tmdb,122917,7.3
rottentomatoes,122917,5.9
imdb,610253,5.7
tmdb,610253,6.9
imdb,10992,5.1
tmdb,10992,5.4
rottentomatoes,10992,5.4
imdb,14170,6.2
tmdb,14170,6.2
rottentomatoes,14170,6.5
imdb,5176,7.7
tmdb,5176,7.2
rottentomatoes,5176,8.9
imdb,20721,6.1
tmdb,20721,5.9
rottentomatoes,20721,6.3
imdb,12444,7.7
tmdb,12444,7.8
rottentomatoes,12444,7.7
imdb,298,6.9
tmdb,298,6.7
rottentomatoes,298,7.0
imdb,1713,6.6
tmdb,1713,6.4
imdb,332210,6.8
tmdb,332210,6.6
rottentomatoes,332210,6.6
imdb,11006,7.0
tmdb,11006,6.9
rottentomatoes,11006,8.0
imdb,239678,6.6
tmdb,239678,6.6
rottentomatoes,239678,4.4
imdb,479718,7.2
tmdb,479718,7.8
imdb,22798,6.9
tmdb,22798,6.7
rottentomatoes,22798,8.4
imdb,39451,5.5
tmdb,39451,5.6
rottentomatoes,39451,0.9
imdb,10090,5.9
tmdb,10090,5.8
rottentomatoes,10090,3.4
imdb,20453,8.4
tmdb,20453,8.0
imdb,9403,6.9
tmdb,9403,6.6
rottentomatoes,9403,7.5
imdb,15213,5.7
tmdb,15213,5.9
rottentomatoes,15213,4.2
imdb,12,8.1
tmdb,12,7.8
rottentomatoes,12,9.9
imdb,11281,6.5
tmdb,11281,6.5
rottentomatoes,11281,3.2
imdb,13682,6.4
tmdb,13682,6.8
rottentomatoes,13682,8.0
imdb,442062,5.6
tmdb,442062,6.1
rottentomatoes,442062,4.7
imdb,17336,5.6
tmdb,17336,5.9
rottentomatoes,17336,4.0
imdb,1598,7.3
tmdb,1598,7.3
rottentomatoes,1598,7.4
imdb,22803,7.4
tmdb,22803,7.3
rottentomatoes,22803,2.6
imdb,26389,6.4
tmdb,26389,6.2
rottentomatoes,26389,3.8
imdb,9614,7.0
tmdb,9614,6.6
rottentomatoes,9614,6.1
imdb,582,8.4
tmdb,582,8.1
imdb,77951,5.2
tmdb,77951,6.0
imdb,10206,5.7
tmdb,10206,5.6
rottentomatoes,10206,3.5
imdb,303858,6.5
tmdb,303858,6.4
rottentomatoes,303858,5.9
imdb,675,7.5
tmdb,675,7.7
rottentomatoes,675,7.8
imdb,10756,5.1
tmdb,10756,5.6
rottentomatoes,10756,1.4
imdb,5255,6.6
tmdb,5255,6.7
rottentomatoes,5255,5.6
imdb,454458,5.1
tmdb,454458,6.8
rottentomatoes,454458,2.7
imdb,533514,8.5
tmdb,533514,8.8
imdb,318917,7.1
tmdb,318917,6.8
imdb,9930,6.0
tmdb,9930,6.0
rottentomatoes,9930,4.4
imdb,16804,8.1
tmdb,16804,7.9
imdb,87818,4.3
tmdb,87818,4.5
rottentomatoes,87818,0.4
imdb,1552,7.0
tmdb,1552,6.7
rottentomatoes,1552,9.1
imdb,21233,6.8
tmdb,21233,6.0
imdb,360814,8.4
tmdb,360814,8.0
imdb,767,7.6
tmdb,767,7.7
rottentomatoes,767,8.4
imdb,11851,6.0
tmdb,11851,5.9
rottentomatoes,11851,5.3
imdb,15644,5.7
tmdb,15644,5.5
rottentomatoes,15644,1.8
imdb,11861,6.3
tmdb,11861,6.3
rottentomatoes,11861,6.1
imdb,2064,6.7
tmdb,2064,6.9
rottentomatoes,2064,8.0
imdb,20455,6.1
tmdb,20455,6.6
imdb,688,7.6
tmdb,688,7.7
rottentomatoes,688,9.0
imdb,8090,6.2
tmdb,8090,6.2
rottentomatoes,8090,1.6
imdb,555974,4.7
tmdb,555974,6.0
rottentomatoes,555974,0.9
imdb,9975,6.5
tmdb,9975,6.3
rottentomatoes,9975,7.0
imdb,13053,6.8
tmdb,13053,6.5
rottentomatoes,13053,8.9
imdb,2118,8.2
tmdb,2118,7.8
rottentomatoes,2118,9.9
imdb,11528,7.8
tmdb,11528,7.5
rottentomatoes,11528,6.3
imdb,8838,6.1
tmdb,8838,6.2
rottentomatoes,8838,2.1
imdb,809,7.2
tmdb,809,7.2
rottentomatoes,809,8.9
imdb,22843,8.0
tmdb,22843,7.9
imdb,11899,6.9
tmdb,11899,6.5
rottentomatoes,11899,8.3
imdb,500664,7.5
tmdb,500664,7.5
rottentomatoes,500664,8.8
imdb,3595,6.7
tmdb,3595,6.7
rottentomatoes,3595,7.5
imdb,8065,6.8
tmdb,8065,6.7
rottentomatoes,8065,3.5
imdb,4566,7.2
tmdb,4566,6.7
rottentomatoes,4566,9.1
imdb,1051,7.7
tmdb,1051,7.6
rottentomatoes,1051,9.8
imdb,225886,5.1
tmdb,225886,5.4
rottentomatoes,225886,1.6
imdb,192102,6.2
tmdb,192102,6.1
imdb,459616,3.5
tmdb,459616,4.9
imdb,9945,6.1
tmdb,9945,6.3
imdb,121,8.7
tmdb,121,8.3
rottentomatoes,121,9.5
imdb,621,7.2
tmdb,621,7.4
rottentomatoes,621,7.5
imdb,23082,6.4
tmdb,23082,6.2
rottentomatoes,23082,5.6
imdb,12187,7.0
tmdb,12187,6.9
imdb,2619,6.3
tmdb,2619,6.3
imdb,21989,5.0
tmdb,21989,4.6
imdb,33542,6.8
tmdb,33542,6.8
imdb,13950,5.9
tmdb,13950,5.9
rottentomatoes,13950,3.0
imdb,49950,4.8
tmdb,49950,5.4
rottentomatoes,49950,0.3
imdb,445651,5.7
tmdb,445651,7.0
rottentomatoes,445651,1.6
imdb,1893,6.5
tmdb,1893,6.5
imdb,503,5.7
tmdb,503,5.8
rottentomatoes,503,3.3
imdb,109414,6.6
tmdb,109414,6.2
rottentomatoes,109414,8.3
imdb,4806,5.6
tmdb,4806,6.1
rottentomatoes,4806,4.6
imdb,345938,6.3
tmdb,345938,7.4
rottentomatoes,345938,2.1
imdb,12521,5.5
tmdb,12521,5.5
rottentomatoes,12521,2.4
imdb,9750,5.3
tmdb,9750,5.1
rottentomatoes,9750,2.1
imdb,329,8.1
tmdb,329,7.9
rottentomatoes,329,9.1
imdb,546554,7.9
tmdb,546554,7.9
rottentomatoes,546554,9.7
imdb,535,6.2
tmdb,535,6.5
rottentomatoes,535,3.6
imdb,4961,6.0
tmdb,4961,6.0
imdb,228970,7.1
tmdb,228970,7.0
rottentomatoes,228970,8.8
imdb,11024,5.1
tmdb,11024,6.0
rottentomatoes,11024,2.2
imdb,10765,6.2
tmdb,10765,6.1
rottentomatoes,10765,8.2
imdb,64931,6.3
tmdb,64931,6.8
imdb,1630,7.3
tmdb,1630,7.0
imdb,397567,7.3
tmdb,397567,8.1
imdb,109417,5.0
tmdb,109417,7.0
rottentomatoes,109417,0.6
imdb,10804,5.3
tmdb,10804,5.3
rottentomatoes,10804,2.7
imdb,9595,6.8
tmdb,9595,6.6
rottentomatoes,9595,8.3
imdb,22881,7.6
tmdb,22881,7.6
rottentomatoes,22881,6.6
imdb,4413,6.7
tmdb,4413,6.5
rottentomatoes,4413,4.3
imdb,1586,6.5
tmdb,1586,6.6
rottentomatoes,1586,4.6
imdb,29968,5.9
tmdb,29968,5.9
rottentomatoes,29968,5.7
imdb,278924,5.7
tmdb,278924,5.9
rottentomatoes,278924,3.1
imdb,10323,6.9
tmdb,10323,6.9
rottentomatoes,10323,6.8
imdb,674,7.7
tmdb,674,7.8
rottentomatoes,674,8.8
imdb,175112,6.6
tmdb,175112,6.8
imdb,284296,6.4
tmdb,284296,6.1
rottentomatoes,284296,8.5
imdb,241251,4.7
tmdb,241251,4.8
rottentomatoes,241251,1.2
imdb,10246,6.2
tmdb,10246,6.5
imdb,487297,5.3
tmdb,487297,6.2
rottentomatoes,487297,4.2
imdb,9550,7.5
tmdb,9550,7.3
imdb,10720,6.3
tmdb,10720,6.1
imdb,93519,6.8
tmdb,93519,6.7
imdb,222935,7.7
tmdb,222935,7.6
imdb,8068,7.2
tmdb,8068,6.9
imdb,345922,5.6
tmdb,345922,6.1
rottentomatoes,345922,2.4
imdb,4147,7.7
tmdb,4147,7.4
rottentomatoes,4147,8.1
imdb,424694,7.9
tmdb,424694,8.0
rottentomatoes,424694,6.0
imdb,16363,6.0
tmdb,16363,6.1
rottentomatoes,16363,5.0
imdb,227735,6.4
tmdb,227735,7.0
rottentomatoes,227735,6.6
imdb,227679,5.5
tmdb,227679,6.5
imdb,16992,7.0
tmdb,16992,6.8
rottentomatoes,16992,8.0
imdb,639,7.6
tmdb,639,7.4
imdb,130150,6.9
tmdb,130150,6.9
imdb,8398,5.6
tmdb,8398,5.9
rottentomatoes,8398,1.9
imdb,1402,8.0
tmdb,1402,7.9
rottentomatoes,1402,6.7
imdb,522162,6.7
tmdb,522162,7.1
imdb,4244,6.1
tmdb,4244,6.5
rottentomatoes,4244,4.9
imdb,24,8.1
tmdb,24,8.0
imdb,10988,5.5
tmdb,10988,5.5
rottentomatoes,10988,1.8
imdb,25189,6.6
tmdb,25189,6.7
rottentomatoes,25189,5.5
imdb,26949,6.0
tmdb,26949,6.1
rottentomatoes,26949,1.1
imdb,10592,6.3
tmdb,10592,6.3
rottentomatoes,10592,5.9
imdb,3597,5.7
tmdb,3597,5.9
rottentomatoes,3597,4.3
imdb,849,6.1
tmdb,849,6.0
rottentomatoes,849,3.2
imdb,559,6.2
tmdb,559,6.3
rottentomatoes,559,6.2
imdb,3638,6.3
tmdb,3638,6.5
rottentomatoes,3638,4.2
imdb,81188,7.3
tmdb,81188,7.3
rottentomatoes,81188,7.5
imdb,11529,6.2
tmdb,11529,6.4
rottentomatoes,11529,3.8
imdb,398818,7.9
tmdb,398818,8.3
imdb,10762,5.9
tmdb,10762,5.5
rottentomatoes,10762,1.4
imdb,296100,6.4
tmdb,296100,6.1
rottentomatoes,296100,6.8
imdb,262551,6.8
tmdb,262551,6.8
imdb,10436,7.2
tmdb,10436,7.0
rottentomatoes,10436,8.4
imdb,10117,5.5
tmdb,10117,5.4
rottentomatoes,10117,1.3
imdb,419680,6.0
tmdb,419680,6.3
rottentomatoes,419680,2.1
imdb,80274,6.6
tmdb,80274,6.6
rottentomatoes,80274,6.2
imdb,49049,7.1
tmdb,49049,6.8
rottentomatoes,49049,7.9
imdb,10950,7.6
tmdb,10950,7.5
rottentomatoes,10950,3.5
imdb,9792,6.4
tmdb,9792,6.4
rottentomatoes,9792,5.2
imdb,456570,7.9
tmdb,456570,7.3
imdb,19961,7.0
tmdb,19961,7.5
imdb,41411,7.1
tmdb,41411,7.6
imdb,840,7.6
tmdb,840,7.4
rottentomatoes,840,9.4
imdb,8355,6.9
tmdb,8355,6.7
imdb,537915,5.3
tmdb,537915,7.2
rottentomatoes,537915,1.9
imdb,81390,6.2
tmdb,81390,6.1
rottentomatoes,81390,7.5
imdb,181330,6.8
tmdb,181330,6.9
rottentomatoes,181330,6.1
imdb,21219,6.0
tmdb,21219,6.2
rottentomatoes,21219,0.6
imdb,15373,6.8
tmdb,15373,6.5
rottentomatoes,15373,7.7
imdb,268531,6.2
tmdb,268531,6.2
imdb,434555,5.2
tmdb,434555,5.6
rottentomatoes,434555,1.8
imdb,10052,6.1
tmdb,10052,6.5
imdb,184345,4.7
tmdb,184345,6.1
rottentomatoes,184345,0.8
imdb,1257,5.7
tmdb,1257,5.9
rottentomatoes,1257,0.4
imdb,7551,7.1
tmdb,7551,6.8
rottentomatoes,7551,5.6
imdb,1368,7.7
tmdb,1368,7.4
rottentomatoes,1368,8.5
imdb,9293,5.8
tmdb,9293,6.2
rottentomatoes,9293,2.7
imdb,1547,7.3
tmdb,1547,7.0
rottentomatoes,1547,7.6
imdb,47329,6.2
tmdb,47329,6.3
imdb,205601,7.3
tmdb,205601,7.2
